	sequences per sample	iteration	180.S53.L001.R1.27	231.S73.L001.R1.49	55.S16.L001.R1.81	37.S9.L001.R1.73	218.S67.L001.R1.43	230.S72.L001.R1.48	288.S89.L001.R1.64	302.S93.L001.R1.69	80.S25.L001.R1.92	52.S15.L001.R1.80	197.S62.L001.R1.36	7.S3.L001.R1.87	133.S37.L001.R1.10	270.S85.L001.R1.60	88.S28.L001.R1.95	264.S83.L001.R1.58	216.S65.L001.R1.41	281.S87.L001.R1.62	181.S54.L001.R1.28	57.S17.L001.R1.82	63.S19.L001.R1.83	305.S96.L001.R1.72	227.S69.L001.R1.45	79.S24.L001.R1.91	178.S51.L001.R1.24	82.S26.L001.R1.93	278.S86.L001.R1.61	223.S68.L001.R1.44	122.S35.L001.R1.7	242.S77.L001.R1.53	291.S90.L001.R1.65	217.S66.L001.R1.42	183.S55.L001.R1.29	4.S2.L001.R1.74	229.S71.L001.R1.47	294.S92.L001.R1.67	176.S47.L001.R1.23	283.S88.L001.R1.63	87.S27.L001.R1.94	228.S70.L001.R1.46	292.S91.L001.R1.66	142.S41.L001.R1.14	76.S23.L001.R1.90	46.S11.L001.R1.76	166.S46.L001.R1.20	69.S20.L001.R1.86	175.S50.L001.R1.22	201.S63.L001.R1.39	51.S14.L001.R1.79	186.S78.L001.R1.31	232.S74.L001.R1.50	241.S76.L001.R1.52	252.S79.L001.R1.54	184.S56.L001.R1.30	99.S31.L001.R1.97	179.S52.L001.R1.25	199.S61.L001.R1.37	94.S29.L001.R1.96	43.S10.L001.R1.75	120.S34.L001.R1.6	187.S57.L001.R1.32	13.S5.L001.R1.8	67.S18.L001.R1.84	30.S8.L001.R1.68	134.S38.L001.R1.11	253.S80.L001.R1.55	266.S84.L001.R1.59	303.S94.L001.R1.70	68.S30.L001.R1.85	132.S36.L001.R1.9	49.S13.L001.R1.78	108.S32.L001.R1.3	304.S95.L001.R1.71	168.S48.L001.R1.21	191.S59.L001.R1.34	189.S58.L001.R1.33	109.S33.L001.R1.4	207.S64.L001.R1.40	18.S6.L001.R1.26	1.S1.L001.R1.2	20.S7.L001.R1.38	74.S22.L001.R1.89	261.S81.L001.R1.56	263.S82.L001.R1.57	135.S39.L001.R1.12	47.S12.L001.R1.77	153.S44.L001.R1.17	234.S75.L001.R1.51	73.S21.L001.R1.88	152.S43.L001.R1.16	194.S60.L001.R1.35	141.S40.L001.R1.13	158.S49.L001.R1.19	12.S4.L001.R1.5	154.S45.L001.R1.18	144.S42.L001.R1.15
alpha_rarefaction_10286_1.txt	10286	1	54.76524	129.81754	107.41456	n/a	127.38543	72.42307	52.92768	49.53311	68.08517	63.14603	64.39741	108.17035	105.83591	69.44498	71.79276	59.55414	61.12044	46.12394	64.26008	57.84412	45.83112	60.69536	61.7688	49.18357	60.01006	57.0126	57.29279	56.12144	52.71532	63.31141	58.75836	56.73402	49.85641	n/a	62.39587	71.254	n/a	n/a	n/a	n/a	47.71161	67.66786	56.87102	n/a	n/a	n/a	62.32612	58.95763	55.04996	57.68167	64.36527	n/a	n/a	54.52089	62.58563	n/a	69.68734	66.01521	n/a	n/a	62.87192	65.01033	65.75842	n/a	52.26994	63.45886	66.21141	n/a	58.06116	64.37152	71.97704	64.61104	55.15877	60.79292	59.13574	n/a	n/a	n/a	n/a	54.84617	n/a	n/a	63.89631	69.69854	n/a	n/a	n/a	59.34582	n/a	n/a	53.0662	n/a	n/a	n/a	n/a	56.48084
alpha_rarefaction_10286_2.txt	10286	2	56.42862	126.76451	103.15222	n/a	123.72407	72.31486	52.77489	48.22618	68.59897	63.90074	64.61441	108.72719	102.20209	69.74646	71.57584	59.27656	63.01068	46.17094	65.38309	59.245	45.6218	59.18	61.03052	48.9324	59.66514	56.18035	56.82484	56.21562	51.61812	63.99546	58.32459	58.12418	48.2434	n/a	62.70724	70.98361	n/a	n/a	n/a	n/a	47.53325	65.26582	56.43287	n/a	n/a	n/a	64.8668	57.35122	55.91543	57.59994	62.51246	n/a	n/a	54.06726	63.38136	n/a	69.97146	65.07603	n/a	n/a	61.54379	64.24215	66.12131	n/a	53.86243	63.28742	65.91	n/a	61.46267	65.62035	72.46444	64.5759	57.53638	60.61373	58.80365	n/a	n/a	n/a	n/a	54.58323	n/a	n/a	64.02901	69.80317	n/a	n/a	n/a	58.9641	n/a	n/a	54.14071	n/a	n/a	n/a	n/a	56.32283
alpha_rarefaction_10286_3.txt	10286	3	55.83557	127.8113	108.70545	n/a	121.84501	70.26279	51.99111	49.249	69.94166	62.93649	64.48967	108.68842	103.73115	69.85319	71.54001	59.44873	60.74948	47.31311	66.33503	57.36472	46.62154	61.40809	61.61479	49.07435	60.09815	57.30998	56.25436	57.267	52.92148	63.84605	59.56224	56.85054	48.60759	n/a	62.05505	69.61605	n/a	n/a	n/a	n/a	47.65695	68.30485	56.94201	n/a	n/a	n/a	64.45523	60.68125	55.805	57.16307	63.28639	n/a	n/a	53.80523	62.81245	n/a	68.45603	66.60927	n/a	n/a	61.99229	63.29639	66.01099	n/a	53.56354	64.32333	66.48274	n/a	60.25569	64.28179	72.40329	63.96201	56.62802	60.81749	57.97744	n/a	n/a	n/a	n/a	54.70322	n/a	n/a	64.16719	69.25576	n/a	n/a	n/a	58.55958	n/a	n/a	54.15252	n/a	n/a	n/a	n/a	55.90404
alpha_rarefaction_10286_4.txt	10286	4	56.30119	127.45793	106.61226	n/a	123.14942	72.46314	52.96236	49.85957	68.60135	64.84121	62.38777	109.18495	104.4083	69.66856	71.68553	59.20508	61.82806	47.46217	65.25258	56.38525	45.93286	61.14891	61.92588	48.63494	59.91299	55.68712	57.22911	56.52672	52.0138	65.41611	59.09979	57.80478	48.80771	n/a	62.51683	72.90906	n/a	n/a	n/a	n/a	46.89169	67.88623	56.8907	n/a	n/a	n/a	64.55961	59.51416	55.01579	58.00234	63.03354	n/a	n/a	53.40711	61.92383	n/a	70.6601	65.88253	n/a	n/a	61.19235	62.65845	65.86279	n/a	53.67133	63.65311	66.28727	n/a	59.31956	64.81866	70.89828	64.6933	55.38403	60.5262	57.54156	n/a	n/a	n/a	n/a	54.49805	n/a	n/a	63.17796	69.46491	n/a	n/a	n/a	58.73484	n/a	n/a	52.76562	n/a	n/a	n/a	n/a	56.32143
alpha_rarefaction_10286_5.txt	10286	5	56.42613	129.78051	108.11885	n/a	125.1377	71.1844	53.76317	47.78029	68.00343	64.59657	64.04263	107.72439	103.06382	69.24093	71.91437	59.59635	59.61386	47.06998	67.19876	58.20018	46.50723	59.36624	62.49125	48.94207	60.21987	56.09102	57.12449	55.92745	51.85061	64.87672	60.42409	58.08583	47.94062	n/a	62.19098	70.11884	n/a	n/a	n/a	n/a	45.74959	66.54301	57.68934	n/a	n/a	n/a	63.68567	57.15191	56.12836	58.18459	61.4227	n/a	n/a	53.39634	62.39582	n/a	68.77919	65.87594	n/a	n/a	62.67822	64.47253	67.70628	n/a	53.35522	62.75883	65.07507	n/a	59.00249	65.48838	73.62234	65.2716	54.5937	60.1541	57.91458	n/a	n/a	n/a	n/a	54.49428	n/a	n/a	64.74474	69.58426	n/a	n/a	n/a	59.30303	n/a	n/a	54.16496	n/a	n/a	n/a	n/a	56.06559
alpha_rarefaction_10286_6.txt	10286	6	55.06201	125.34477	108.336	n/a	123.74399	72.90822	52.69814	48.78848	68.75528	62.94255	63.24316	111.35137	103.69852	69.35715	71.81459	60.26723	61.17342	49.22519	64.852	59.13915	46.09319	60.21548	61.43609	48.52633	59.7677	55.20351	57.63236	55.76837	53.12717	62.39542	59.81986	58.79499	49.33183	n/a	61.60316	72.72634	n/a	n/a	n/a	n/a	46.90793	65.61568	57.27205	n/a	n/a	n/a	64.06659	59.22667	55.04175	58.4642	64.53417	n/a	n/a	54.31958	62.67567	n/a	68.90677	65.81579	n/a	n/a	62.88229	64.62772	66.80516	n/a	53.50813	63.66256	64.72166	n/a	59.17785	64.4715	73.70022	64.5935	55.44416	61.17726	56.30455	n/a	n/a	n/a	n/a	54.42639	n/a	n/a	65.05762	69.55564	n/a	n/a	n/a	57.67229	n/a	n/a	55.00754	n/a	n/a	n/a	n/a	56.39215
alpha_rarefaction_10286_7.txt	10286	7	55.66126	124.10788	106.22525	n/a	120.11728	70.68693	53.29542	47.89225	67.92842	64.14715	63.94034	110.16898	103.37956	69.12464	71.73619	59.1638	61.75394	47.45486	65.05142	58.59749	46.33596	60.61302	61.9507	47.87156	59.09805	57.22355	56.83991	57.24263	52.00475	63.5635	60.15098	58.22659	49.09702	n/a	62.76204	70.51148	n/a	n/a	n/a	n/a	48.15009	67.53835	57.79704	n/a	n/a	n/a	64.46339	58.51917	55.24028	56.55314	62.3553	n/a	n/a	52.90135	61.45315	n/a	68.51544	65.35955	n/a	n/a	62.1319	64.77709	67.41633	n/a	54.39961	62.26859	66.0276	n/a	59.86047	65.4106	73.22565	64.80087	55.66768	61.19263	59.27912	n/a	n/a	n/a	n/a	54.71881	n/a	n/a	64.58946	69.376	n/a	n/a	n/a	58.8931	n/a	n/a	53.77992	n/a	n/a	n/a	n/a	56.21859
alpha_rarefaction_10286_8.txt	10286	8	56.75387	125.25473	103.23145	n/a	120.36847	72.35635	53.06546	48.38784	68.30749	62.16876	63.23857	108.79747	103.35691	68.81614	71.65483	61.54565	61.92402	47.08384	64.99161	57.51117	45.32493	60.38427	61.6585	48.80188	59.05107	58.01144	56.3047	54.75563	51.91491	64.29654	59.88244	57.22107	48.43744	n/a	62.13425	69.76379	n/a	n/a	n/a	n/a	47.25187	66.62431	56.89333	n/a	n/a	n/a	64.75095	57.63518	55.83481	56.82836	61.81699	n/a	n/a	52.21961	62.3889	n/a	68.31904	65.6788	n/a	n/a	62.41656	64.22954	65.30133	n/a	53.32066	62.95291	65.57014	n/a	58.03775	64.53767	71.83077	65.05195	56.81375	60.37134	58.07713	n/a	n/a	n/a	n/a	54.57482	n/a	n/a	64.36309	69.80037	n/a	n/a	n/a	59.13727	n/a	n/a	53.27293	n/a	n/a	n/a	n/a	56.17203
alpha_rarefaction_10286_9.txt	10286	9	56.08095	129.39725	106.83223	n/a	121.23256	71.33845	53.57779	48.3419	67.45143	63.26896	62.8451	109.93151	103.62714	69.42576	71.21445	59.21106	61.07877	47.45029	65.73077	57.99157	46.07077	60.31374	62.18249	48.59311	59.38927	56.96056	57.88639	56.8293	52.84459	64.9837	59.27015	58.40596	48.8967	n/a	60.90779	70.07152	n/a	n/a	n/a	n/a	48.07032	65.96452	57.29147	n/a	n/a	n/a	64.10024	59.97665	55.63413	58.19952	63.11137	n/a	n/a	54.2189	61.6884	n/a	70.12239	65.11713	n/a	n/a	61.94701	64.92917	66.62395	n/a	54.55429	63.10823	65.72671	n/a	59.97648	64.58564	74.55901	65.07064	55.87298	60.14114	55.87443	n/a	n/a	n/a	n/a	54.53118	n/a	n/a	64.54099	69.57997	n/a	n/a	n/a	58.35688	n/a	n/a	53.62002	n/a	n/a	n/a	n/a	55.9686
alpha_rarefaction_11754_0.txt	11754	0	57.92569	135.12601	114.23633	n/a	129.54425	73.70712	56.33168	51.2262	72.03208	67.29804	67.46643	112.33547	111.42312	n/a	n/a	61.71658	64.71592	50.97604	68.89891	60.8926	47.74694	63.53897	64.9772	n/a	61.36176	59.55983	59.52962	59.90786	55.05571	67.39799	62.02623	59.92469	51.52882	n/a	65.24399	73.38382	n/a	n/a	n/a	n/a	48.72318	70.38973	59.092	n/a	n/a	n/a	66.95464	62.69223	56.97585	60.15217	65.83801	n/a	n/a	55.86284	65.18063	n/a	72.45178	68.60523	n/a	n/a	65.39255	67.34016	69.13578	n/a	54.84612	66.80002	67.73171	n/a	63.07907	67.77287	75.75181	n/a	58.98185	63.24675	61.69246	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.9632	n/a	n/a	n/a	n/a	62.76805	n/a	n/a	56.11661	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_1.txt	11754	1	58.89968	131.88417	114.21929	n/a	130.49714	75.60421	56.78197	51.60612	72.05588	66.47085	66.46203	115.83177	111.51186	n/a	n/a	62.0032	63.32415	50.34673	68.56798	61.29133	48.14146	63.72534	64.83451	n/a	63.21436	58.79373	60.05413	60.21077	55.30072	66.93745	61.36662	59.97126	52.29653	n/a	65.26908	74.06136	n/a	n/a	n/a	n/a	49.26954	69.23553	59.63881	n/a	n/a	n/a	67.51422	62.70627	58.19699	60.68134	66.34903	n/a	n/a	54.94294	65.37869	n/a	72.20184	68.87621	n/a	n/a	65.10873	67.34411	69.09091	n/a	56.48764	65.89734	68.75191	n/a	60.94476	66.97495	76.30095	n/a	57.99571	63.21665	61.91179	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.61413	n/a	n/a	n/a	n/a	62.23993	n/a	n/a	55.89487	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_2.txt	11754	2	58.06232	137.68108	111.63953	n/a	130.63029	75.54926	56.05441	51.66474	70.74665	65.78545	65.93276	113.53183	112.19439	n/a	n/a	61.96491	63.94666	49.21297	68.81503	60.30603	47.7647	61.59835	64.60535	n/a	61.43711	58.52138	60.07493	59.63381	54.30768	66.96863	61.62637	59.4312	51.44552	n/a	65.36242	75.1803	n/a	n/a	n/a	n/a	49.66772	70.86284	59.86459	n/a	n/a	n/a	67.55146	60.4595	58.38009	61.49324	66.90656	n/a	n/a	57.08266	65.33213	n/a	71.49335	68.57077	n/a	n/a	65.75805	67.43108	70.18148	n/a	55.77771	67.2265	68.83516	n/a	62.74868	67.30851	76.31732	n/a	58.42438	62.88513	59.54422	n/a	n/a	n/a	n/a	n/a	n/a	n/a	67.03333	n/a	n/a	n/a	n/a	60.99647	n/a	n/a	56.35023	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_3.txt	11754	3	58.32469	133.89426	111.63318	n/a	131.17668	76.79607	56.21245	50.55358	71.00635	66.30547	66.07113	116.10163	110.02528	n/a	n/a	61.76372	64.73946	49.11926	67.50316	60.58893	48.02195	61.65591	63.97931	n/a	60.63918	58.32626	60.09968	59.53723	54.99291	67.96759	62.99014	59.61999	50.45019	n/a	64.76662	73.07266	n/a	n/a	n/a	n/a	48.91136	70.39485	59.49519	n/a	n/a	n/a	66.84702	60.66068	58.83122	59.27682	65.61726	n/a	n/a	53.90179	65.56931	n/a	72.36095	68.52286	n/a	n/a	65.12817	67.44395	70.4424	n/a	56.5019	66.20944	67.73834	n/a	61.00753	67.26486	76.17648	n/a	59.58038	62.93103	60.18075	n/a	n/a	n/a	n/a	n/a	n/a	n/a	67.10045	n/a	n/a	n/a	n/a	61.87724	n/a	n/a	57.73348	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_4.txt	11754	4	57.91984	135.41277	111.79595	n/a	128.83372	73.01624	55.39178	51.3241	70.01942	65.74978	66.79031	116.31209	108.9347	n/a	n/a	62.99424	65.37733	50.19028	67.74721	59.94618	47.52129	62.93568	65.30369	n/a	62.4686	58.77664	59.22882	59.77508	54.5273	67.8289	62.08361	60.74594	50.87457	n/a	64.26066	73.00466	n/a	n/a	n/a	n/a	48.42929	70.47125	59.37554	n/a	n/a	n/a	67.16368	61.17664	57.23442	61.39166	65.99374	n/a	n/a	55.98367	65.33186	n/a	70.4527	69.06716	n/a	n/a	65.25449	67.31762	69.85628	n/a	55.63287	64.90401	67.27028	n/a	61.31941	67.02935	76.10176	n/a	58.02143	63.09953	60.36067	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.62925	n/a	n/a	n/a	n/a	61.63599	n/a	n/a	57.01439	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_5.txt	11754	5	58.49598	135.69643	110.82321	n/a	128.78719	75.51157	54.7526	51.37189	71.22084	65.83393	65.75765	114.76069	110.56277	n/a	n/a	62.49765	64.41854	50.69234	68.48073	60.0121	47.52539	63.00217	64.65592	n/a	62.99355	59.00158	59.835	58.04618	54.40897	67.55864	62.30272	60.91565	50.592	n/a	63.88455	74.42201	n/a	n/a	n/a	n/a	49.53167	69.84604	59.71995	n/a	n/a	n/a	66.38938	62.68135	57.1072	60.82006	65.84494	n/a	n/a	54.70965	65.42283	n/a	73.46229	68.00888	n/a	n/a	64.65301	67.41411	69.04228	n/a	55.52197	66.2867	67.39316	n/a	60.7856	67.49286	75.87887	n/a	56.74845	63.15889	61.39734	n/a	n/a	n/a	n/a	n/a	n/a	n/a	67.44127	n/a	n/a	n/a	n/a	61.84342	n/a	n/a	56.29517	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_6.txt	11754	6	58.29463	134.4952	112.56554	n/a	128.82286	74.84021	54.63711	50.71045	71.45774	68.20322	67.14941	115.90403	109.78156	n/a	n/a	62.26717	64.94872	49.37913	67.88383	61.44372	47.41081	61.87279	64.75793	n/a	61.23056	59.58168	58.29308	59.02014	54.48773	68.21606	61.53727	60.51416	52.32522	n/a	64.99161	73.85614	n/a	n/a	n/a	n/a	49.84778	70.1643	58.87235	n/a	n/a	n/a	67.86489	62.66119	57.11002	61.88184	65.41141	n/a	n/a	55.12476	64.38719	n/a	71.26414	67.45478	n/a	n/a	65.42858	67.36597	68.52476	n/a	56.26682	66.86297	69.29469	n/a	62.95938	68.20669	76.8598	n/a	59.06886	63.18254	59.84966	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.9996	n/a	n/a	n/a	n/a	61.08925	n/a	n/a	57.0667	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_7.txt	11754	7	59.33274	133.82629	108.19604	n/a	129.63155	72.98678	55.35556	51.80558	71.48675	64.95042	66.19056	114.99381	110.00275	n/a	n/a	62.12016	65.77426	51.08522	68.39096	60.35688	48.36273	62.17712	64.151	n/a	62.56909	59.77504	59.16718	59.63833	54.17274	66.36146	62.48491	59.78517	51.81167	n/a	64.60078	73.88838	n/a	n/a	n/a	n/a	50.05019	70.98681	59.85266	n/a	n/a	n/a	67.39714	61.42875	58.25166	60.62029	66.31375	n/a	n/a	55.50572	65.61253	n/a	71.23947	67.55721	n/a	n/a	64.97759	67.42147	69.93866	n/a	55.46886	66.33082	68.81432	n/a	62.04378	67.635	75.32078	n/a	59.67403	63.35533	59.9594	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.89621	n/a	n/a	n/a	n/a	62.02549	n/a	n/a	56.07641	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_8.txt	11754	8	58.11897	135.60557	110.71641	n/a	131.64816	75.02411	55.58999	51.7778	71.72649	66.806	65.08748	114.2528	110.83419	n/a	n/a	61.89259	63.52292	49.80825	69.43205	59.50775	48.01921	63.79889	64.91922	n/a	61.232	59.09665	58.4851	58.22556	54.65952	66.78115	61.771	60.36152	50.62179	n/a	64.82493	74.43811	n/a	n/a	n/a	n/a	49.98524	70.57934	59.69166	n/a	n/a	n/a	67.57313	61.92074	57.66487	61.67429	67.10155	n/a	n/a	55.03679	65.06906	n/a	70.9444	67.94619	n/a	n/a	65.21277	67.44618	69.29533	n/a	56.69993	66.90865	68.27128	n/a	61.8343	67.70267	75.15194	n/a	59.0594	63.34895	59.97465	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.97348	n/a	n/a	n/a	n/a	63.5397	n/a	n/a	57.5292	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_9.txt	11754	9	57.93688	135.97766	111.26237	n/a	125.86436	73.92511	55.62845	50.22634	71.57187	66.16975	66.66109	115.06969	109.8507	n/a	n/a	62.26623	64.08169	49.63252	67.13424	60.47287	48.08789	61.57908	64.33326	n/a	62.51358	58.67973	59.35089	59.20913	54.7889	66.24128	63.01447	60.38914	50.37727	n/a	64.51796	73.66007	n/a	n/a	n/a	n/a	49.66609	68.93799	59.82554	n/a	n/a	n/a	67.5598	61.83928	58.49784	61.41375	66.01759	n/a	n/a	56.80954	65.78358	n/a	71.62551	68.45546	n/a	n/a	65.00114	67.28972	70.65044	n/a	57.03648	66.47191	68.42453	n/a	61.4036	67.27968	76.99355	n/a	59.08173	63.1463	60.37256	n/a	n/a	n/a	n/a	n/a	n/a	n/a	67.05381	n/a	n/a	n/a	n/a	61.99302	n/a	n/a	57.38285	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_0.txt	13222	0	60.73532	141.84246	121.33567	n/a	137.03049	79.81562	57.37055	52.7889	74.04388	69.60698	68.72464	123.49887	117.58464	n/a	n/a	65.75355	65.22701	52.13682	69.79923	64.12521	n/a	65.70577	66.93411	n/a	64.13551	60.18129	62.25388	60.47057	56.73445	69.89195	64.29184	62.38611	53.09052	n/a	65.44517	77.84222	n/a	n/a	n/a	n/a	51.92458	73.46371	61.65236	n/a	n/a	n/a	69.75141	63.81252	60.57856	62.26783	67.16284	n/a	n/a	57.61119	67.64011	n/a	76.38479	70.44336	n/a	n/a	n/a	n/a	72.80017	n/a	57.65158	68.6606	72.01392	n/a	63.78358	69.97548	78.75432	n/a	60.92455	n/a	62.95242	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.4076	n/a	n/a	n/a	n/a	64.87226	n/a	n/a	58.94472	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_1.txt	13222	1	59.80761	142.5352	119.50396	n/a	137.96991	77.24543	57.35528	52.90672	73.34058	67.73912	70.7842	119.94631	117.36787	n/a	n/a	64.13225	67.1395	51.81515	70.77123	63.48316	n/a	64.63342	66.49908	n/a	64.86053	60.92161	61.41537	61.04863	56.69063	70.45829	64.37674	62.14388	54.12483	n/a	67.4072	76.35998	n/a	n/a	n/a	n/a	51.07199	73.14743	61.81405	n/a	n/a	n/a	68.89821	63.26397	60.50603	61.69593	69.0075	n/a	n/a	58.19785	67.77923	n/a	75.08348	70.65705	n/a	n/a	n/a	n/a	71.38399	n/a	58.60721	68.49411	71.5097	n/a	65.95306	70.28843	79.22932	n/a	61.00384	n/a	63.02177	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.28744	n/a	n/a	n/a	n/a	63.02328	n/a	n/a	59.0066	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_2.txt	13222	2	60.52777	143.00409	120.76358	n/a	136.74457	75.78449	57.17086	53.07602	73.75489	69.27008	68.00073	120.28648	115.66428	n/a	n/a	65.80737	65.93505	51.94864	70.69346	63.21669	n/a	66.56624	67.06696	n/a	64.07171	61.93147	61.03285	61.27429	56.47574	68.78948	64.87114	61.79634	54.04504	n/a	66.78538	76.27418	n/a	n/a	n/a	n/a	52.22911	74.30398	61.70824	n/a	n/a	n/a	69.83372	64.27386	60.04636	63.47982	69.01471	n/a	n/a	57.136	67.62202	n/a	74.78132	71.15243	n/a	n/a	n/a	n/a	72.01553	n/a	58.84386	68.67814	69.94525	n/a	64.24863	70.09722	79.20853	n/a	60.31362	n/a	63.25851	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.2736	n/a	n/a	n/a	n/a	63.6143	n/a	n/a	59.17589	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_3.txt	13222	3	62.14828	143.59083	119.55519	n/a	134.79957	77.91165	56.61333	53.21989	74.55198	67.75937	68.56932	122.0212	116.69263	n/a	n/a	65.18353	67.22779	51.86542	70.217	63.32146	n/a	64.1217	66.62068	n/a	64.34255	62.37017	62.28977	62.32774	56.7048	69.44298	65.23221	62.66876	53.0416	n/a	67.94316	77.52718	n/a	n/a	n/a	n/a	50.82557	73.10952	61.51546	n/a	n/a	n/a	70.30351	63.07332	59.44546	63.23739	68.155	n/a	n/a	57.20716	67.67893	n/a	74.37039	70.4493	n/a	n/a	n/a	n/a	71.72269	n/a	58.41164	69.04501	70.58201	n/a	65.08599	69.10892	78.6858	n/a	61.68197	n/a	63.32333	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.17822	n/a	n/a	n/a	n/a	63.60414	n/a	n/a	58.49429	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_4.txt	13222	4	60.47819	142.94671	117.14233	n/a	140.15199	77.23377	58.53466	53.31061	73.41174	68.75554	67.16285	121.89257	116.05099	n/a	n/a	63.16239	66.9438	51.37153	71.20198	64.95682	n/a	66.48507	66.59039	n/a	65.41176	61.85656	61.51585	61.29657	57.05403	70.40989	64.88867	63.32682	52.85064	n/a	66.50368	77.91193	n/a	n/a	n/a	n/a	51.64427	72.0009	61.75558	n/a	n/a	n/a	69.504	64.55541	60.14111	62.96097	69.52755	n/a	n/a	56.9974	67.60546	n/a	73.66818	70.95315	n/a	n/a	n/a	n/a	72.62624	n/a	57.99531	69.1385	71.25902	n/a	63.4256	70.64392	78.17753	n/a	61.4103	n/a	63.1917	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.35274	n/a	n/a	n/a	n/a	63.73261	n/a	n/a	59.19454	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_5.txt	13222	5	61.01427	142.53243	118.86592	n/a	141.91754	77.45656	56.70655	53.36172	74.2892	69.96904	69.39138	120.86251	115.92832	n/a	n/a	64.48261	66.85899	51.41585	71.47529	61.92363	n/a	65.38172	66.54172	n/a	64.25934	60.47774	62.33845	61.26314	56.6455	69.95824	64.24952	62.80459	52.85701	n/a	68.15649	76.63399	n/a	n/a	n/a	n/a	51.50195	74.06705	61.69963	n/a	n/a	n/a	70.63468	64.26835	59.95867	62.19054	71.07598	n/a	n/a	58.06048	67.68803	n/a	75.69112	70.7261	n/a	n/a	n/a	n/a	72.80326	n/a	58.57825	69.01381	71.09543	n/a	63.69149	70.48655	79.37267	n/a	61.4246	n/a	62.49381	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.30904	n/a	n/a	n/a	n/a	64.07854	n/a	n/a	59.34205	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_6.txt	13222	6	59.55319	140.93647	119.40639	n/a	136.68369	77.92775	57.71487	53.02734	75.47032	68.50344	67.78076	120.07678	116.024	n/a	n/a	65.82454	64.66021	52.27165	72.70856	62.08683	n/a	66.03515	66.89312	n/a	63.75816	60.56971	61.44235	62.06088	56.56372	70.7611	64.76137	62.21909	53.52935	n/a	67.03927	75.91931	n/a	n/a	n/a	n/a	50.85701	72.83536	61.55066	n/a	n/a	n/a	69.60543	64.01842	60.53088	64.47134	69.22765	n/a	n/a	57.54509	67.76273	n/a	74.58414	70.18684	n/a	n/a	n/a	n/a	71.44144	n/a	58.71548	68.50418	72.90142	n/a	64.53059	70.37341	79.09305	n/a	61.94004	n/a	62.07799	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.30125	n/a	n/a	n/a	n/a	64.85966	n/a	n/a	58.99594	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_7.txt	13222	7	60.60726	142.74238	120.69867	n/a	134.16618	78.50174	57.01213	53.17784	73.98373	67.57758	69.18973	121.21895	117.07778	n/a	n/a	65.90894	66.47108	51.45661	70.71373	63.01874	n/a	65.79406	66.2917	n/a	64.33973	60.54733	61.43771	60.75725	56.98985	69.2652	64.50264	62.27202	53.20289	n/a	65.23903	76.16009	n/a	n/a	n/a	n/a	51.41115	73.24152	61.73126	n/a	n/a	n/a	69.09676	62.83851	59.79495	62.73278	68.78955	n/a	n/a	58.40683	67.66851	n/a	75.81313	69.50757	n/a	n/a	n/a	n/a	72.29637	n/a	58.09314	68.30688	71.4452	n/a	61.79191	69.78772	78.8968	n/a	61.33947	n/a	63.07994	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.29475	n/a	n/a	n/a	n/a	64.33388	n/a	n/a	58.51522	n/a	n/a	n/a	n/a	n/a
